----------------------------------------------------
User Id:1
Recommened Item Id :879, Strength of the preference : 5.0
Recommened Item Id :350, Strength of the preference : 4.5
Recommened Item Id :304, Strength of the preference : 4.4852815
Recommened Item Id :285, Strength of the preference : 4.4811053
----------------------------------------------------
User Id:408
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :48, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :47, Strength of the preference : 5.0
Recommened Item Id :28, Strength of the preference : 5.0
----------------------------------------------------
User Id:409
Recommened Item Id :298, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 4.7564797
Recommened Item Id :15, Strength of the preference : 4.742646
Recommened Item Id :222, Strength of the preference : 4.672554
Recommened Item Id :272, Strength of the preference : 4.511781
----------------------------------------------------
User Id:410
Recommened Item Id :660, Strength of the preference : 5.0
Recommened Item Id :47, Strength of the preference : 5.0
Recommened Item Id :430, Strength of the preference : 5.0
Recommened Item Id :168, Strength of the preference : 4.75
Recommened Item Id :197, Strength of the preference : 4.75
----------------------------------------------------
User Id:411
Recommened Item Id :302, Strength of the preference : 5.0
Recommened Item Id :272, Strength of the preference : 5.0
Recommened Item Id :475, Strength of the preference : 4.75
Recommened Item Id :508, Strength of the preference : 4.6666665
Recommened Item Id :275, Strength of the preference : 4.5
----------------------------------------------------
User Id:412
Recommened Item Id :285, Strength of the preference : 5.0
Recommened Item Id :527, Strength of the preference : 5.0
Recommened Item Id :631, Strength of the preference : 5.0
Recommened Item Id :14, Strength of the preference : 5.0
Recommened Item Id :382, Strength of the preference : 5.0
----------------------------------------------------
User Id:413
Recommened Item Id :513, Strength of the preference : 5.0
Recommened Item Id :659, Strength of the preference : 5.0
Recommened Item Id :357, Strength of the preference : 5.0
Recommened Item Id :483, Strength of the preference : 5.0
Recommened Item Id :210, Strength of the preference : 4.75
----------------------------------------------------
User Id:414
Recommened Item Id :184, Strength of the preference : 5.0
Recommened Item Id :175, Strength of the preference : 5.0
Recommened Item Id :171, Strength of the preference : 5.0
Recommened Item Id :23, Strength of the preference : 5.0
Recommened Item Id :150, Strength of the preference : 5.0
----------------------------------------------------
User Id:415
Recommened Item Id :169, Strength of the preference : 5.0
Recommened Item Id :134, Strength of the preference : 5.0
Recommened Item Id :168, Strength of the preference : 5.0
Recommened Item Id :91, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
----------------------------------------------------
User Id:416
Recommened Item Id :880, Strength of the preference : 4.1014853
Recommened Item Id :340, Strength of the preference : 4.013968
Recommened Item Id :270, Strength of the preference : 3.9883754
Recommened Item Id :271, Strength of the preference : 3.8197234
Recommened Item Id :324, Strength of the preference : 3.5183458
----------------------------------------------------
User Id:417
Recommened Item Id :904, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 4.5213394
Recommened Item Id :313, Strength of the preference : 4.4484735
Recommened Item Id :304, Strength of the preference : 4.4208217
Recommened Item Id :292, Strength of the preference : 4.4142203
----------------------------------------------------
User Id:418
Recommened Item Id :228, Strength of the preference : 5.0
Recommened Item Id :98, Strength of the preference : 5.0
Recommened Item Id :223, Strength of the preference : 5.0
Recommened Item Id :68, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
----------------------------------------------------
User Id:419
Recommened Item Id :194, Strength of the preference : 5.0
Recommened Item Id :98, Strength of the preference : 5.0
Recommened Item Id :272, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 4.75
Recommened Item Id :744, Strength of the preference : 4.5
----------------------------------------------------
User Id:420
Recommened Item Id :194, Strength of the preference : 5.0
Recommened Item Id :50, Strength of the preference : 5.0
Recommened Item Id :135, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
----------------------------------------------------
User Id:421
Recommened Item Id :181, Strength of the preference : 4.5
Recommened Item Id :252, Strength of the preference : 4.5
Recommened Item Id :121, Strength of the preference : 4.5
Recommened Item Id :882, Strength of the preference : 4.5
Recommened Item Id :306, Strength of the preference : 4.0
----------------------------------------------------
User Id:422
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :134, Strength of the preference : 5.0
Recommened Item Id :705, Strength of the preference : 5.0
Recommened Item Id :603, Strength of the preference : 5.0
Recommened Item Id :513, Strength of the preference : 5.0
----------------------------------------------------
User Id:423
Recommened Item Id :403, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :427, Strength of the preference : 4.75
Recommened Item Id :134, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:424
Recommened Item Id :96, Strength of the preference : 5.0
Recommened Item Id :482, Strength of the preference : 5.0
Recommened Item Id :480, Strength of the preference : 5.0
Recommened Item Id :483, Strength of the preference : 4.6666665
Recommened Item Id :178, Strength of the preference : 4.512365
----------------------------------------------------
User Id:425
Recommened Item Id :741, Strength of the preference : 5.0
Recommened Item Id :150, Strength of the preference : 4.6745396
Recommened Item Id :763, Strength of the preference : 4.5252624
Recommened Item Id :9, Strength of the preference : 4.5204167
Recommened Item Id :460, Strength of the preference : 4.5114775
----------------------------------------------------
User Id:426
Recommened Item Id :285, Strength of the preference : 5.0
Recommened Item Id :873, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 4.75
Recommened Item Id :14, Strength of the preference : 4.6666665
Recommened Item Id :475, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:427
Recommened Item Id :96, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :692, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
----------------------------------------------------
User Id:428
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :735, Strength of the preference : 5.0
Recommened Item Id :196, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
----------------------------------------------------
User Id:429
Recommened Item Id :285, Strength of the preference : 4.5046
Recommened Item Id :874, Strength of the preference : 4.4987435
Recommened Item Id :302, Strength of the preference : 4.4944444
Recommened Item Id :269, Strength of the preference : 4.372501
Recommened Item Id :242, Strength of the preference : 4.3225303
----------------------------------------------------
User Id:430
Recommened Item Id :172, Strength of the preference : 5.0
Recommened Item Id :692, Strength of the preference : 5.0
Recommened Item Id :427, Strength of the preference : 5.0
Recommened Item Id :880, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
----------------------------------------------------
User Id:431
Recommened Item Id :339, Strength of the preference : 5.0
Recommened Item Id :301, Strength of the preference : 5.0
Recommened Item Id :330, Strength of the preference : 5.0
Recommened Item Id :24, Strength of the preference : 5.0
Recommened Item Id :238, Strength of the preference : 5.0
----------------------------------------------------
User Id:432
Recommened Item Id :990, Strength of the preference : 5.0
Recommened Item Id :527, Strength of the preference : 5.0
Recommened Item Id :332, Strength of the preference : 5.0
Recommened Item Id :127, Strength of the preference : 5.0
Recommened Item Id :208, Strength of the preference : 5.0
----------------------------------------------------
User Id:433
Recommened Item Id :178, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :14, Strength of the preference : 5.0
Recommened Item Id :116, Strength of the preference : 4.6666665
Recommened Item Id :127, Strength of the preference : 4.6
----------------------------------------------------
User Id:434
Recommened Item Id :923, Strength of the preference : 5.0
Recommened Item Id :132, Strength of the preference : 4.5
Recommened Item Id :682, Strength of the preference : 4.5
Recommened Item Id :223, Strength of the preference : 4.5
Recommened Item Id :22, Strength of the preference : 4.5
----------------------------------------------------
User Id:435
Recommened Item Id :326, Strength of the preference : 4.140395
Recommened Item Id :242, Strength of the preference : 4.0
Recommened Item Id :315, Strength of the preference : 4.0
Recommened Item Id :301, Strength of the preference : 4.0
Recommened Item Id :310, Strength of the preference : 4.0
----------------------------------------------------
User Id:436
Recommened Item Id :1175, Strength of the preference : 5.0
Recommened Item Id :1176, Strength of the preference : 4.5
Recommened Item Id :1233, Strength of the preference : 4.5
Recommened Item Id :7, Strength of the preference : 4.3333335
Recommened Item Id :301, Strength of the preference : 4.0
----------------------------------------------------
User Id:437
Recommened Item Id :887, Strength of the preference : 5.0
Recommened Item Id :880, Strength of the preference : 5.0
Recommened Item Id :872, Strength of the preference : 4.5
Recommened Item Id :326, Strength of the preference : 4.5
Recommened Item Id :347, Strength of the preference : 4.5
----------------------------------------------------
User Id:438
Recommened Item Id :176, Strength of the preference : 5.0
Recommened Item Id :144, Strength of the preference : 5.0
Recommened Item Id :174, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 5.0
Recommened Item Id :98, Strength of the preference : 5.0
----------------------------------------------------
User Id:439
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :299, Strength of the preference : 5.0
Recommened Item Id :79, Strength of the preference : 4.6666665
Recommened Item Id :879, Strength of the preference : 4.5
Recommened Item Id :50, Strength of the preference : 4.5
----------------------------------------------------
User Id:440
Recommened Item Id :169, Strength of the preference : 5.0
Recommened Item Id :117, Strength of the preference : 5.0
Recommened Item Id :134, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 5.0
Recommened Item Id :100, Strength of the preference : 5.0
----------------------------------------------------
User Id:441
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :185, Strength of the preference : 4.6666665
Recommened Item Id :172, Strength of the preference : 4.6666665
Recommened Item Id :475, Strength of the preference : 4.5
Recommened Item Id :50, Strength of the preference : 4.5
----------------------------------------------------
User Id:442
Recommened Item Id :881, Strength of the preference : 5.0
Recommened Item Id :272, Strength of the preference : 4.75
Recommened Item Id :316, Strength of the preference : 4.75
Recommened Item Id :876, Strength of the preference : 4.5
Recommened Item Id :333, Strength of the preference : 4.5
----------------------------------------------------
User Id:443
Recommened Item Id :402, Strength of the preference : 5.0
Recommened Item Id :99, Strength of the preference : 5.0
Recommened Item Id :144, Strength of the preference : 5.0
Recommened Item Id :137, Strength of the preference : 4.6666665
Recommened Item Id :213, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:444
Recommened Item Id :168, Strength of the preference : 5.0
Recommened Item Id :129, Strength of the preference : 5.0
Recommened Item Id :144, Strength of the preference : 5.0
Recommened Item Id :32, Strength of the preference : 5.0
Recommened Item Id :23, Strength of the preference : 5.0
----------------------------------------------------
User Id:445
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :427, Strength of the preference : 4.6720223
Recommened Item Id :286, Strength of the preference : 4.642457
Recommened Item Id :303, Strength of the preference : 4.5505104
----------------------------------------------------
User Id:446
Recommened Item Id :492, Strength of the preference : 5.0
Recommened Item Id :421, Strength of the preference : 5.0
Recommened Item Id :124, Strength of the preference : 5.0
Recommened Item Id :190, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 4.75
----------------------------------------------------
User Id:447
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :604, Strength of the preference : 5.0
Recommened Item Id :262, Strength of the preference : 4.5119715
Recommened Item Id :344, Strength of the preference : 4.4939017
Recommened Item Id :172, Strength of the preference : 4.027352
----------------------------------------------------
User Id:448
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :154, Strength of the preference : 5.0
Recommened Item Id :318, Strength of the preference : 4.75
Recommened Item Id :496, Strength of the preference : 4.6666665
Recommened Item Id :483, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:449
Recommened Item Id :188, Strength of the preference : 5.0
Recommened Item Id :144, Strength of the preference : 5.0
Recommened Item Id :205, Strength of the preference : 5.0
Recommened Item Id :174, Strength of the preference : 4.6666665
Recommened Item Id :272, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:450
Recommened Item Id :253, Strength of the preference : 5.0
Recommened Item Id :408, Strength of the preference : 5.0
Recommened Item Id :285, Strength of the preference : 5.0
Recommened Item Id :19, Strength of the preference : 5.0
Recommened Item Id :20, Strength of the preference : 4.513315
----------------------------------------------------
User Id:451
Recommened Item Id :298, Strength of the preference : 5.0
Recommened Item Id :187, Strength of the preference : 5.0
Recommened Item Id :475, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
----------------------------------------------------
User Id:452
Recommened Item Id :302, Strength of the preference : 4.625
Recommened Item Id :313, Strength of the preference : 4.5555553
Recommened Item Id :316, Strength of the preference : 4.5
Recommened Item Id :315, Strength of the preference : 4.25
Recommened Item Id :272, Strength of the preference : 4.142857
----------------------------------------------------
User Id:453
Recommened Item Id :1022, Strength of the preference : 4.6666665
Recommened Item Id :262, Strength of the preference : 4.5
Recommened Item Id :344, Strength of the preference : 4.5
Recommened Item Id :315, Strength of the preference : 4.3344374
Recommened Item Id :316, Strength of the preference : 4.328903
----------------------------------------------------
User Id:454
Recommened Item Id :333, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :340, Strength of the preference : 5.0
Recommened Item Id :271, Strength of the preference : 4.5167937
Recommened Item Id :321, Strength of the preference : 4.4720097
----------------------------------------------------
User Id:455
Recommened Item Id :990, Strength of the preference : 4.510893
Recommened Item Id :689, Strength of the preference : 4.4924746
Recommened Item Id :333, Strength of the preference : 4.4634256
Recommened Item Id :909, Strength of the preference : 4.4239717
Recommened Item Id :690, Strength of the preference : 4.1852136
----------------------------------------------------
User Id:456
Recommened Item Id :315, Strength of the preference : 4.6662073
Recommened Item Id :313, Strength of the preference : 4.499483
Recommened Item Id :896, Strength of the preference : 4.3337927
Recommened Item Id :347, Strength of the preference : 4.3333335
Recommened Item Id :302, Strength of the preference : 4.3324146
----------------------------------------------------
User Id:457
Recommened Item Id :1062, Strength of the preference : 5.0
Recommened Item Id :336, Strength of the preference : 5.0
Recommened Item Id :1293, Strength of the preference : 5.0
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :898, Strength of the preference : 4.5
----------------------------------------------------
User Id:458
Recommened Item Id :269, Strength of the preference : 4.5635085
Recommened Item Id :315, Strength of the preference : 4.4985294
Recommened Item Id :316, Strength of the preference : 4.4985294
Recommened Item Id :211, Strength of the preference : 4.4750605
Recommened Item Id :313, Strength of the preference : 4.3088274
----------------------------------------------------
User Id:459
Recommened Item Id :463, Strength of the preference : 5.0
Recommened Item Id :896, Strength of the preference : 5.0
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :887, Strength of the preference : 5.0
Recommened Item Id :198, Strength of the preference : 5.0
----------------------------------------------------
User Id:460
Recommened Item Id :427, Strength of the preference : 5.0
Recommened Item Id :480, Strength of the preference : 5.0
Recommened Item Id :474, Strength of the preference : 4.75
Recommened Item Id :205, Strength of the preference : 4.75
Recommened Item Id :705, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:461
Recommened Item Id :71, Strength of the preference : 5.0
Recommened Item Id :69, Strength of the preference : 5.0
Recommened Item Id :47, Strength of the preference : 5.0
Recommened Item Id :8, Strength of the preference : 5.0
Recommened Item Id :15, Strength of the preference : 5.0
----------------------------------------------------
User Id:462
Recommened Item Id :183, Strength of the preference : 5.0
Recommened Item Id :132, Strength of the preference : 5.0
Recommened Item Id :97, Strength of the preference : 5.0
Recommened Item Id :96, Strength of the preference : 5.0
Recommened Item Id :68, Strength of the preference : 5.0
----------------------------------------------------
User Id:463
Recommened Item Id :205, Strength of the preference : 5.0
Recommened Item Id :134, Strength of the preference : 5.0
Recommened Item Id :168, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :48, Strength of the preference : 5.0
----------------------------------------------------
User Id:464
Recommened Item Id :178, Strength of the preference : 5.0
Recommened Item Id :96, Strength of the preference : 5.0
Recommened Item Id :175, Strength of the preference : 5.0
Recommened Item Id :83, Strength of the preference : 5.0
Recommened Item Id :79, Strength of the preference : 5.0
----------------------------------------------------
User Id:465
Recommened Item Id :272, Strength of the preference : 4.6666665
Recommened Item Id :898, Strength of the preference : 4.6666665
Recommened Item Id :313, Strength of the preference : 4.375
Recommened Item Id :315, Strength of the preference : 4.3333335
Recommened Item Id :242, Strength of the preference : 4.3333335
----------------------------------------------------
User Id:466
Recommened Item Id :479, Strength of the preference : 5.0
Recommened Item Id :521, Strength of the preference : 5.0
Recommened Item Id :276, Strength of the preference : 4.651987
Recommened Item Id :9, Strength of the preference : 4.5693254
Recommened Item Id :509, Strength of the preference : 4.5460067
----------------------------------------------------
User Id:467
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :474, Strength of the preference : 5.0
Recommened Item Id :174, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 4.6666665
Recommened Item Id :333, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:468
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :315, Strength of the preference : 4.8
Recommened Item Id :268, Strength of the preference : 4.5
Recommened Item Id :311, Strength of the preference : 4.5
Recommened Item Id :328, Strength of the preference : 4.5
----------------------------------------------------
User Id:469
Recommened Item Id :274, Strength of the preference : 5.0
Recommened Item Id :144, Strength of the preference : 5.0
Recommened Item Id :204, Strength of the preference : 5.0
Recommened Item Id :69, Strength of the preference : 5.0
Recommened Item Id :96, Strength of the preference : 5.0
----------------------------------------------------
User Id:470
Recommened Item Id :350, Strength of the preference : 5.0
Recommened Item Id :347, Strength of the preference : 5.0
Recommened Item Id :881, Strength of the preference : 5.0
Recommened Item Id :11, Strength of the preference : 4.5
Recommened Item Id :272, Strength of the preference : 4.5
----------------------------------------------------
User Id:471
Recommened Item Id :293, Strength of the preference : 5.0
Recommened Item Id :218, Strength of the preference : 5.0
Recommened Item Id :268, Strength of the preference : 5.0
Recommened Item Id :96, Strength of the preference : 5.0
Recommened Item Id :14, Strength of the preference : 5.0
----------------------------------------------------
User Id:472
Recommened Item Id :921, Strength of the preference : 5.0
Recommened Item Id :750, Strength of the preference : 5.0
Recommened Item Id :329, Strength of the preference : 5.0
Recommened Item Id :883, Strength of the preference : 5.0
Recommened Item Id :336, Strength of the preference : 5.0
----------------------------------------------------
User Id:473
Recommened Item Id :866, Strength of the preference : 5.0
Recommened Item Id :211, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :100, Strength of the preference : 5.0
Recommened Item Id :134, Strength of the preference : 5.0
----------------------------------------------------
User Id:474
Recommened Item Id :306, Strength of the preference : 4.517353
Recommened Item Id :269, Strength of the preference : 4.3203907
Recommened Item Id :272, Strength of the preference : 4.1782737
Recommened Item Id :334, Strength of the preference : 4.034706
Recommened Item Id :344, Strength of the preference : 4.030954
----------------------------------------------------
User Id:475
Recommened Item Id :474, Strength of the preference : 5.0
Recommened Item Id :378, Strength of the preference : 5.0
Recommened Item Id :431, Strength of the preference : 5.0
Recommened Item Id :275, Strength of the preference : 5.0
Recommened Item Id :246, Strength of the preference : 5.0
----------------------------------------------------
User Id:476
Recommened Item Id :172, Strength of the preference : 5.0
Recommened Item Id :150, Strength of the preference : 5.0
Recommened Item Id :603, Strength of the preference : 5.0
Recommened Item Id :116, Strength of the preference : 5.0
Recommened Item Id :100, Strength of the preference : 5.0
----------------------------------------------------
User Id:477
Recommened Item Id :183, Strength of the preference : 5.0
Recommened Item Id :133, Strength of the preference : 5.0
Recommened Item Id :61, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
----------------------------------------------------
User Id:478
Recommened Item Id :268, Strength of the preference : 5.0
Recommened Item Id :303, Strength of the preference : 4.6666665
Recommened Item Id :304, Strength of the preference : 4.5
Recommened Item Id :344, Strength of the preference : 4.3333335
Recommened Item Id :315, Strength of the preference : 4.3333335
----------------------------------------------------
User Id:479
Recommened Item Id :194, Strength of the preference : 5.0
Recommened Item Id :881, Strength of the preference : 4.5695643
Recommened Item Id :427, Strength of the preference : 4.4953694
Recommened Item Id :435, Strength of the preference : 4.485495
Recommened Item Id :237, Strength of the preference : 4.3009
----------------------------------------------------
User Id:480
Recommened Item Id :9, Strength of the preference : 5.0
Recommened Item Id :251, Strength of the preference : 5.0
Recommened Item Id :750, Strength of the preference : 4.5
Recommened Item Id :316, Strength of the preference : 4.5
Recommened Item Id :315, Strength of the preference : 4.5
----------------------------------------------------
User Id:481
Recommened Item Id :1018, Strength of the preference : 4.5
Recommened Item Id :22, Strength of the preference : 4.5
Recommened Item Id :690, Strength of the preference : 4.5
Recommened Item Id :1, Strength of the preference : 4.5
Recommened Item Id :12, Strength of the preference : 4.5
----------------------------------------------------
User Id:482
Recommened Item Id :652, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :216, Strength of the preference : 5.0
Recommened Item Id :42, Strength of the preference : 5.0
Recommened Item Id :10, Strength of the preference : 5.0
----------------------------------------------------
User Id:483
Recommened Item Id :326, Strength of the preference : 4.6666665
Recommened Item Id :347, Strength of the preference : 4.5
Recommened Item Id :292, Strength of the preference : 4.5
Recommened Item Id :262, Strength of the preference : 4.3333335
Recommened Item Id :880, Strength of the preference : 4.0
----------------------------------------------------
User Id:484
Recommened Item Id :329, Strength of the preference : 5.0
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :302, Strength of the preference : 4.6666665
Recommened Item Id :883, Strength of the preference : 4.5
Recommened Item Id :350, Strength of the preference : 4.5
----------------------------------------------------
User Id:485
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :175, Strength of the preference : 5.0
Recommened Item Id :152, Strength of the preference : 5.0
Recommened Item Id :87, Strength of the preference : 5.0
Recommened Item Id :47, Strength of the preference : 5.0
----------------------------------------------------
User Id:486
Recommened Item Id :474, Strength of the preference : 5.0
Recommened Item Id :183, Strength of the preference : 4.681063
Recommened Item Id :428, Strength of the preference : 4.672385
Recommened Item Id :144, Strength of the preference : 4.5217805
Recommened Item Id :234, Strength of the preference : 4.5163727
----------------------------------------------------
User Id:487
Recommened Item Id :271, Strength of the preference : 5.0
Recommened Item Id :253, Strength of the preference : 5.0
Recommened Item Id :285, Strength of the preference : 5.0
Recommened Item Id :919, Strength of the preference : 5.0
Recommened Item Id :883, Strength of the preference : 4.5481663
----------------------------------------------------
User Id:488
Recommened Item Id :471, Strength of the preference : 5.0
Recommened Item Id :246, Strength of the preference : 4.670546
Recommened Item Id :285, Strength of the preference : 4.6490545
Recommened Item Id :276, Strength of the preference : 4.635775
Recommened Item Id :298, Strength of the preference : 4.55833
----------------------------------------------------
User Id:489
Recommened Item Id :172, Strength of the preference : 5.0
Recommened Item Id :705, Strength of the preference : 5.0
Recommened Item Id :169, Strength of the preference : 5.0
Recommened Item Id :14, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
----------------------------------------------------
User Id:490
Recommened Item Id :175, Strength of the preference : 5.0
Recommened Item Id :882, Strength of the preference : 5.0
Recommened Item Id :357, Strength of the preference : 4.6666665
Recommened Item Id :483, Strength of the preference : 4.5
Recommened Item Id :315, Strength of the preference : 4.5
----------------------------------------------------
User Id:491
Recommened Item Id :270, Strength of the preference : 5.0
Recommened Item Id :191, Strength of the preference : 5.0
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :1025, Strength of the preference : 5.0
Recommened Item Id :887, Strength of the preference : 5.0
----------------------------------------------------
User Id:492
Recommened Item Id :889, Strength of the preference : 5.0
Recommened Item Id :315, Strength of the preference : 4.6666665
Recommened Item Id :98, Strength of the preference : 4.5
Recommened Item Id :50, Strength of the preference : 4.5
Recommened Item Id :181, Strength of the preference : 4.5
----------------------------------------------------
User Id:493
Recommened Item Id :285, Strength of the preference : 5.0
Recommened Item Id :255, Strength of the preference : 5.0
Recommened Item Id :220, Strength of the preference : 4.502115
Recommened Item Id :896, Strength of the preference : 4.488101
Recommened Item Id :269, Strength of the preference : 4.4827714
----------------------------------------------------
User Id:494
Recommened Item Id :299, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 5.0
Recommened Item Id :55, Strength of the preference : 5.0
Recommened Item Id :887, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
----------------------------------------------------
User Id:495
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :315, Strength of the preference : 5.0
Recommened Item Id :19, Strength of the preference : 4.6666665
Recommened Item Id :750, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:496
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 4.5
Recommened Item Id :285, Strength of the preference : 4.5
Recommened Item Id :292, Strength of the preference : 4.3333335
Recommened Item Id :9, Strength of the preference : 4.3333335
----------------------------------------------------
User Id:497
Recommened Item Id :313, Strength of the preference : 4.568128
Recommened Item Id :902, Strength of the preference : 4.4782195
Recommened Item Id :345, Strength of the preference : 4.337744
Recommened Item Id :346, Strength of the preference : 4.318529
Recommened Item Id :315, Strength of the preference : 4.267949
----------------------------------------------------
User Id:498
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :319, Strength of the preference : 5.0
Recommened Item Id :301, Strength of the preference : 4.5
Recommened Item Id :304, Strength of the preference : 4.5
Recommened Item Id :778, Strength of the preference : 4.5
----------------------------------------------------
User Id:499
Recommened Item Id :19, Strength of the preference : 5.0
Recommened Item Id :340, Strength of the preference : 4.6462283
Recommened Item Id :269, Strength of the preference : 4.236692
Recommened Item Id :268, Strength of the preference : 4.037088
Recommened Item Id :276, Strength of the preference : 4.0
----------------------------------------------------
User Id:500
Recommened Item Id :96, Strength of the preference : 5.0
Recommened Item Id :902, Strength of the preference : 5.0
Recommened Item Id :127, Strength of the preference : 4.6537833
Recommened Item Id :347, Strength of the preference : 4.492989
Recommened Item Id :176, Strength of the preference : 4.492089
----------------------------------------------------
User Id:501
Recommened Item Id :134, Strength of the preference : 5.0
Recommened Item Id :902, Strength of the preference : 5.0
Recommened Item Id :514, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :23, Strength of the preference : 5.0
----------------------------------------------------
User Id:502
Recommened Item Id :132, Strength of the preference : 5.0
Recommened Item Id :45, Strength of the preference : 5.0
Recommened Item Id :1073, Strength of the preference : 5.0
Recommened Item Id :39, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 5.0
----------------------------------------------------
User Id:503
Recommened Item Id :340, Strength of the preference : 5.0
Recommened Item Id :302, Strength of the preference : 5.0
Recommened Item Id :117, Strength of the preference : 4.5
Recommened Item Id :264, Strength of the preference : 4.5
Recommened Item Id :678, Strength of the preference : 4.5
----------------------------------------------------
User Id:504
Recommened Item Id :270, Strength of the preference : 5.0
Recommened Item Id :319, Strength of the preference : 4.3333335
Recommened Item Id :269, Strength of the preference : 4.3328586
Recommened Item Id :302, Strength of the preference : 4.1923227
Recommened Item Id :340, Strength of the preference : 4.0059633
----------------------------------------------------
User Id:505
Recommened Item Id :382, Strength of the preference : 5.0
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :170, Strength of the preference : 5.0
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :509, Strength of the preference : 5.0
----------------------------------------------------
User Id:506
Recommened Item Id :285, Strength of the preference : 5.0
Recommened Item Id :1152, Strength of the preference : 5.0
Recommened Item Id :237, Strength of the preference : 4.6666665
Recommened Item Id :127, Strength of the preference : 4.5165153
Recommened Item Id :1137, Strength of the preference : 4.5080667
----------------------------------------------------
User Id:507
Recommened Item Id :176, Strength of the preference : 5.0
Recommened Item Id :87, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 5.0
Recommened Item Id :710, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
----------------------------------------------------
User Id:508
Recommened Item Id :255, Strength of the preference : 5.0
