----------------------------------------------------
User Id:1
Recommened Item Id :872, Strength of the preference : 4.9276004
----------------------------------------------------
User Id:540
Recommened Item Id :478, Strength of the preference : 5.0
Recommened Item Id :480, Strength of the preference : 5.0
Recommened Item Id :183, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 5.0
Recommened Item Id :229, Strength of the preference : 4.9874578
----------------------------------------------------
User Id:541
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :292, Strength of the preference : 5.0
Recommened Item Id :329, Strength of the preference : 4.97322
Recommened Item Id :248, Strength of the preference : 4.9649553
----------------------------------------------------
User Id:542
Recommened Item Id :990, Strength of the preference : 5.0
Recommened Item Id :248, Strength of the preference : 4.715648
Recommened Item Id :898, Strength of the preference : 4.5146127
Recommened Item Id :304, Strength of the preference : 4.513711
Recommened Item Id :865, Strength of the preference : 4.4711914
----------------------------------------------------
User Id:543
Recommened Item Id :311, Strength of the preference : 4.958484
Recommened Item Id :305, Strength of the preference : 4.7171445
Recommened Item Id :347, Strength of the preference : 4.6108165
Recommened Item Id :242, Strength of the preference : 4.484966
Recommened Item Id :898, Strength of the preference : 4.468666
----------------------------------------------------
User Id:544
Recommened Item Id :604, Strength of the preference : 5.0
Recommened Item Id :510, Strength of the preference : 5.0
Recommened Item Id :528, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :169, Strength of the preference : 4.9901896
----------------------------------------------------
User Id:545
Recommened Item Id :332, Strength of the preference : 5.0
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :248, Strength of the preference : 4.9649553
Recommened Item Id :299, Strength of the preference : 4.96394
Recommened Item Id :333, Strength of the preference : 4.9325385
----------------------------------------------------
User Id:546
Recommened Item Id :1022, Strength of the preference : 5.0
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :257, Strength of the preference : 4.9862967
Recommened Item Id :663, Strength of the preference : 4.954528
Recommened Item Id :298, Strength of the preference : 4.8719287
----------------------------------------------------
User Id:547
Recommened Item Id :591, Strength of the preference : 5.0
Recommened Item Id :186, Strength of the preference : 5.0
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :475, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 4.9896774
----------------------------------------------------
User Id:548
Recommened Item Id :179, Strength of the preference : 5.0
Recommened Item Id :357, Strength of the preference : 4.978896
Recommened Item Id :329, Strength of the preference : 4.9464345
Recommened Item Id :223, Strength of the preference : 4.498153
Recommened Item Id :89, Strength of the preference : 4.4861226
----------------------------------------------------
User Id:549
Recommened Item Id :301, Strength of the preference : 5.0
Recommened Item Id :285, Strength of the preference : 4.946038
Recommened Item Id :750, Strength of the preference : 4.691387
Recommened Item Id :298, Strength of the preference : 4.6241083
Recommened Item Id :313, Strength of the preference : 4.587446
----------------------------------------------------
User Id:550
Recommened Item Id :523, Strength of the preference : 5.0
Recommened Item Id :179, Strength of the preference : 5.0
Recommened Item Id :176, Strength of the preference : 4.994911
Recommened Item Id :183, Strength of the preference : 4.9949093
Recommened Item Id :238, Strength of the preference : 4.989617
----------------------------------------------------
User Id:551
Recommened Item Id :663, Strength of the preference : 4.771213
Recommened Item Id :515, Strength of the preference : 4.7662344
Recommened Item Id :500, Strength of the preference : 4.4346166
Recommened Item Id :262, Strength of the preference : 4.343229
Recommened Item Id :269, Strength of the preference : 4.161891
----------------------------------------------------
User Id:552
Recommened Item Id :657, Strength of the preference : 5.0
Recommened Item Id :136, Strength of the preference : 5.0
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :114, Strength of the preference : 5.0
Recommened Item Id :180, Strength of the preference : 5.0
----------------------------------------------------
User Id:553
Recommened Item Id :879, Strength of the preference : 5.0
Recommened Item Id :285, Strength of the preference : 4.946038
Recommened Item Id :872, Strength of the preference : 4.9276004
Recommened Item Id :900, Strength of the preference : 4.9133005
Recommened Item Id :885, Strength of the preference : 4.8679523
----------------------------------------------------
User Id:554
Recommened Item Id :297, Strength of the preference : 4.9670086
Recommened Item Id :901, Strength of the preference : 4.5920615
Recommened Item Id :865, Strength of the preference : 4.432416
Recommened Item Id :903, Strength of the preference : 4.3605523
Recommened Item Id :329, Strength of the preference : 4.2989535
----------------------------------------------------
User Id:555
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :902, Strength of the preference : 5.0
Recommened Item Id :385, Strength of the preference : 4.993704
Recommened Item Id :12, Strength of the preference : 4.9590917
Recommened Item Id :900, Strength of the preference : 4.8977757
----------------------------------------------------
User Id:556
Recommened Item Id :292, Strength of the preference : 5.0
Recommened Item Id :550, Strength of the preference : 4.970241
Recommened Item Id :248, Strength of the preference : 4.9649553
Recommened Item Id :50, Strength of the preference : 4.747998
Recommened Item Id :97, Strength of the preference : 4.7141657
----------------------------------------------------
User Id:557
Recommened Item Id :408, Strength of the preference : 5.0
Recommened Item Id :448, Strength of the preference : 5.0
Recommened Item Id :234, Strength of the preference : 4.989882
Recommened Item Id :283, Strength of the preference : 4.9219236
Recommened Item Id :403, Strength of the preference : 4.7122374
----------------------------------------------------
User Id:558
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :183, Strength of the preference : 5.0
Recommened Item Id :172, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :56, Strength of the preference : 4.989657
----------------------------------------------------
User Id:559
Recommened Item Id :938, Strength of the preference : 4.9549537
Recommened Item Id :750, Strength of the preference : 4.9470015
Recommened Item Id :292, Strength of the preference : 4.6724863
Recommened Item Id :248, Strength of the preference : 4.639737
Recommened Item Id :116, Strength of the preference : 4.5965977
----------------------------------------------------
User Id:560
Recommened Item Id :298, Strength of the preference : 4.710424
Recommened Item Id :272, Strength of the preference : 4.372693
Recommened Item Id :346, Strength of the preference : 4.340148
Recommened Item Id :901, Strength of the preference : 4.2867494
Recommened Item Id :300, Strength of the preference : 4.286544
----------------------------------------------------
User Id:561
Recommened Item Id :887, Strength of the preference : 5.0
Recommened Item Id :689, Strength of the preference : 4.841377
Recommened Item Id :901, Strength of the preference : 4.7653193
Recommened Item Id :305, Strength of the preference : 4.634658
Recommened Item Id :333, Strength of the preference : 4.541616
----------------------------------------------------
User Id:562
Recommened Item Id :1025, Strength of the preference : 5.0
Recommened Item Id :292, Strength of the preference : 5.0
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :329, Strength of the preference : 4.973217
Recommened Item Id :248, Strength of the preference : 4.9649553
----------------------------------------------------
User Id:563
Recommened Item Id :990, Strength of the preference : 5.0
Recommened Item Id :313, Strength of the preference : 5.0
Recommened Item Id :1025, Strength of the preference : 5.0
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :297, Strength of the preference : 4.9670086
----------------------------------------------------
User Id:564
Recommened Item Id :508, Strength of the preference : 5.0
Recommened Item Id :91, Strength of the preference : 4.965635
Recommened Item Id :70, Strength of the preference : 4.9581165
Recommened Item Id :175, Strength of the preference : 4.9559927
Recommened Item Id :252, Strength of the preference : 4.9366293
----------------------------------------------------
User Id:565
Recommened Item Id :508, Strength of the preference : 5.0
Recommened Item Id :204, Strength of the preference : 4.978704
Recommened Item Id :591, Strength of the preference : 4.977031
Recommened Item Id :226, Strength of the preference : 4.9754925
Recommened Item Id :35, Strength of the preference : 4.771755
----------------------------------------------------
User Id:566
Recommened Item Id :298, Strength of the preference : 4.5746245
Recommened Item Id :297, Strength of the preference : 4.569648
Recommened Item Id :881, Strength of the preference : 4.5
Recommened Item Id :898, Strength of the preference : 4.5
Recommened Item Id :305, Strength of the preference : 4.464698
----------------------------------------------------
User Id:567
Recommened Item Id :1009, Strength of the preference : 5.0
Recommened Item Id :1025, Strength of the preference : 5.0
Recommened Item Id :235, Strength of the preference : 4.9544153
Recommened Item Id :1008, Strength of the preference : 4.928018
Recommened Item Id :393, Strength of the preference : 4.92566
----------------------------------------------------
User Id:568
Recommened Item Id :750, Strength of the preference : 4.954273
Recommened Item Id :329, Strength of the preference : 4.75929
Recommened Item Id :313, Strength of the preference : 4.7447863
Recommened Item Id :7, Strength of the preference : 4.7216783
Recommened Item Id :297, Strength of the preference : 4.718658
----------------------------------------------------
User Id:569
Recommened Item Id :175, Strength of the preference : 5.0
Recommened Item Id :474, Strength of the preference : 5.0
Recommened Item Id :183, Strength of the preference : 4.993646
Recommened Item Id :179, Strength of the preference : 4.977027
Recommened Item Id :201, Strength of the preference : 4.9740024
----------------------------------------------------
User Id:570
Recommened Item Id :484, Strength of the preference : 5.0
Recommened Item Id :1073, Strength of the preference : 5.0
Recommened Item Id :221, Strength of the preference : 4.938436
Recommened Item Id :462, Strength of the preference : 4.8255653
Recommened Item Id :89, Strength of the preference : 4.8083973
----------------------------------------------------
User Id:571
Recommened Item Id :1293, Strength of the preference : 5.0
Recommened Item Id :680, Strength of the preference : 5.0
Recommened Item Id :266, Strength of the preference : 5.0
Recommened Item Id :1612, Strength of the preference : 5.0
Recommened Item Id :351, Strength of the preference : 5.0
----------------------------------------------------
User Id:572
Recommened Item Id :181, Strength of the preference : 5.0
Recommened Item Id :86, Strength of the preference : 5.0
Recommened Item Id :174, Strength of the preference : 4.987907
Recommened Item Id :69, Strength of the preference : 4.9840155
Recommened Item Id :191, Strength of the preference : 4.964872
----------------------------------------------------
User Id:573
Recommened Item Id :264, Strength of the preference : 4.971168
Recommened Item Id :262, Strength of the preference : 4.9701476
Recommened Item Id :872, Strength of the preference : 4.9638004
Recommened Item Id :885, Strength of the preference : 4.8679523
Recommened Item Id :668, Strength of the preference : 4.7541285
----------------------------------------------------
User Id:574
Recommened Item Id :659, Strength of the preference : 5.0
Recommened Item Id :126, Strength of the preference : 5.0
Recommened Item Id :199, Strength of the preference : 4.985615
Recommened Item Id :603, Strength of the preference : 4.983673
Recommened Item Id :498, Strength of the preference : 4.980127
----------------------------------------------------
User Id:575
Recommened Item Id :346, Strength of the preference : 5.0
Recommened Item Id :475, Strength of the preference : 5.0
Recommened Item Id :297, Strength of the preference : 4.9670086
Recommened Item Id :298, Strength of the preference : 4.9573097
Recommened Item Id :302, Strength of the preference : 4.6776075
----------------------------------------------------
User Id:576
Recommened Item Id :336, Strength of the preference : 5.0
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 4.9590917
Recommened Item Id :190, Strength of the preference : 4.9129333
Recommened Item Id :262, Strength of the preference : 4.895979
----------------------------------------------------
User Id:577
Recommened Item Id :1175, Strength of the preference : 5.0
Recommened Item Id :1062, Strength of the preference : 4.874787
Recommened Item Id :297, Strength of the preference : 4.715793
Recommened Item Id :500, Strength of the preference : 4.591138
Recommened Item Id :286, Strength of the preference : 4.532776
----------------------------------------------------
User Id:578
Recommened Item Id :427, Strength of the preference : 5.0
Recommened Item Id :317, Strength of the preference : 5.0
Recommened Item Id :137, Strength of the preference : 5.0
Recommened Item Id :13, Strength of the preference : 5.0
Recommened Item Id :221, Strength of the preference : 5.0
----------------------------------------------------
User Id:579
Recommened Item Id :405, Strength of the preference : 4.9804206
Recommened Item Id :248, Strength of the preference : 4.5361876
Recommened Item Id :9, Strength of the preference : 4.515122
Recommened Item Id :271, Strength of the preference : 4.510602
Recommened Item Id :237, Strength of the preference : 4.505503
----------------------------------------------------
User Id:580
Recommened Item Id :331, Strength of the preference : 5.0
Recommened Item Id :197, Strength of the preference : 5.0
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :190, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
----------------------------------------------------
User Id:581
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :219, Strength of the preference : 4.986569
Recommened Item Id :12, Strength of the preference : 4.9590917
Recommened Item Id :319, Strength of the preference : 4.6666665
Recommened Item Id :329, Strength of the preference : 4.634527
----------------------------------------------------
User Id:582
Recommened Item Id :172, Strength of the preference : 5.0
Recommened Item Id :887, Strength of the preference : 5.0
Recommened Item Id :196, Strength of the preference : 4.969069
Recommened Item Id :876, Strength of the preference : 4.96637
Recommened Item Id :512, Strength of the preference : 4.9533405
----------------------------------------------------
User Id:583
Recommened Item Id :313, Strength of the preference : 4.6
Recommened Item Id :306, Strength of the preference : 4.5
Recommened Item Id :880, Strength of the preference : 4.5
Recommened Item Id :237, Strength of the preference : 4.4797883
Recommened Item Id :297, Strength of the preference : 4.470308
----------------------------------------------------
User Id:584
Recommened Item Id :305, Strength of the preference : 5.0
Recommened Item Id :7, Strength of the preference : 4.9701877
Recommened Item Id :303, Strength of the preference : 4.94793
Recommened Item Id :988, Strength of the preference : 4.9427767
Recommened Item Id :900, Strength of the preference : 4.928825
----------------------------------------------------
User Id:585
Recommened Item Id :100, Strength of the preference : 4.961686
Recommened Item Id :248, Strength of the preference : 4.6433034
Recommened Item Id :348, Strength of the preference : 4.616672
Recommened Item Id :298, Strength of the preference : 4.6021156
Recommened Item Id :500, Strength of the preference : 4.5913725
----------------------------------------------------
User Id:586
Recommened Item Id :984, Strength of the preference : 5.0
Recommened Item Id :325, Strength of the preference : 4.966398
Recommened Item Id :311, Strength of the preference : 4.921115
Recommened Item Id :619, Strength of the preference : 4.870654
Recommened Item Id :297, Strength of the preference : 4.6358747
----------------------------------------------------
User Id:587
Recommened Item Id :385, Strength of the preference : 4.995727
Recommened Item Id :211, Strength of the preference : 4.9701743
Recommened Item Id :22, Strength of the preference : 4.658718
Recommened Item Id :228, Strength of the preference : 4.653991
Recommened Item Id :89, Strength of the preference : 4.6475167
----------------------------------------------------
User Id:588
Recommened Item Id :348, Strength of the preference : 4.9464345
Recommened Item Id :360, Strength of the preference : 4.7994485
Recommened Item Id :305, Strength of the preference : 4.50938
Recommened Item Id :344, Strength of the preference : 4.4524093
Recommened Item Id :297, Strength of the preference : 4.360686
----------------------------------------------------
User Id:589
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :427, Strength of the preference : 5.0
Recommened Item Id :484, Strength of the preference : 5.0
Recommened Item Id :178, Strength of the preference : 5.0
Recommened Item Id :357, Strength of the preference : 5.0
----------------------------------------------------
User Id:590
Recommened Item Id :261, Strength of the preference : 5.0
Recommened Item Id :354, Strength of the preference : 4.5
Recommened Item Id :7, Strength of the preference : 4.473169
Recommened Item Id :297, Strength of the preference : 4.470308
Recommened Item Id :360, Strength of the preference : 4.469105
----------------------------------------------------
User Id:591
Recommened Item Id :904, Strength of the preference : 5.0
Recommened Item Id :906, Strength of the preference : 4.559866
Recommened Item Id :292, Strength of the preference : 4.500077
Recommened Item Id :354, Strength of the preference : 4.499999
Recommened Item Id :876, Strength of the preference : 4.469657
----------------------------------------------------
User Id:592
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :270, Strength of the preference : 4.6731153
Recommened Item Id :690, Strength of the preference : 4.054391
Recommened Item Id :304, Strength of the preference : 4.0
Recommened Item Id :865, Strength of the preference : 3.9623196
----------------------------------------------------
User Id:593
Recommened Item Id :902, Strength of the preference : 5.0
Recommened Item Id :310, Strength of the preference : 4.6498837
Recommened Item Id :900, Strength of the preference : 4.6174936
Recommened Item Id :268, Strength of the preference : 4.600748
Recommened Item Id :895, Strength of the preference : 4.509186
----------------------------------------------------
User Id:594
Recommened Item Id :340, Strength of the preference : 5.0
Recommened Item Id :329, Strength of the preference : 4.973217
Recommened Item Id :264, Strength of the preference : 4.971168
Recommened Item Id :297, Strength of the preference : 4.9670086
Recommened Item Id :872, Strength of the preference : 4.9638004
----------------------------------------------------
User Id:595
Recommened Item Id :347, Strength of the preference : 4.600918
Recommened Item Id :210, Strength of the preference : 4.4950686
Recommened Item Id :559, Strength of the preference : 4.48746
Recommened Item Id :435, Strength of the preference : 4.481644
Recommened Item Id :529, Strength of the preference : 4.478038
----------------------------------------------------
User Id:596
Recommened Item Id :655, Strength of the preference : 5.0
Recommened Item Id :427, Strength of the preference : 5.0
Recommened Item Id :190, Strength of the preference : 5.0
Recommened Item Id :855, Strength of the preference : 5.0
Recommened Item Id :215, Strength of the preference : 4.9899335
----------------------------------------------------
User Id:597
Recommened Item Id :226, Strength of the preference : 4.629727
Recommened Item Id :229, Strength of the preference : 4.518235
Recommened Item Id :901, Strength of the preference : 4.508572
Recommened Item Id :262, Strength of the preference : 4.507169
Recommened Item Id :682, Strength of the preference : 4.5013566
----------------------------------------------------
User Id:598
Recommened Item Id :318, Strength of the preference : 5.0
Recommened Item Id :64, Strength of the preference : 5.0
Recommened Item Id :161, Strength of the preference : 5.0
Recommened Item Id :25, Strength of the preference : 5.0
Recommened Item Id :694, Strength of the preference : 5.0
----------------------------------------------------
User Id:599
Recommened Item Id :98, Strength of the preference : 5.0
Recommened Item Id :50, Strength of the preference : 5.0
Recommened Item Id :215, Strength of the preference : 5.0
Recommened Item Id :603, Strength of the preference : 4.989867
Recommened Item Id :588, Strength of the preference : 4.984608
----------------------------------------------------
User Id:600
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :906, Strength of the preference : 4.8219986
Recommened Item Id :297, Strength of the preference : 4.8014417
Recommened Item Id :7, Strength of the preference : 4.7713804
Recommened Item Id :311, Strength of the preference : 4.5
----------------------------------------------------
User Id:601
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :990, Strength of the preference : 5.0
Recommened Item Id :248, Strength of the preference : 4.9649553
Recommened Item Id :329, Strength of the preference : 4.647815
Recommened Item Id :906, Strength of the preference : 4.554258
----------------------------------------------------
User Id:602
Recommened Item Id :268, Strength of the preference : 5.0
Recommened Item Id :175, Strength of the preference : 5.0
Recommened Item Id :183, Strength of the preference : 4.9898205
Recommened Item Id :357, Strength of the preference : 4.989448
Recommened Item Id :184, Strength of the preference : 4.9740024
----------------------------------------------------
User Id:603
Recommened Item Id :262, Strength of the preference : 4.944215
Recommened Item Id :276, Strength of the preference : 4.5068946
Recommened Item Id :297, Strength of the preference : 4.485338
Recommened Item Id :226, Strength of the preference : 4.4776063
Recommened Item Id :668, Strength of the preference : 4.4372015
----------------------------------------------------
User Id:604
Recommened Item Id :251, Strength of the preference : 5.0
Recommened Item Id :97, Strength of the preference : 4.958066
Recommened Item Id :20, Strength of the preference : 4.937952
Recommened Item Id :285, Strength of the preference : 4.7901635
Recommened Item Id :901, Strength of the preference : 4.7653193
----------------------------------------------------
User Id:605
Recommened Item Id :689, Strength of the preference : 4.579486
Recommened Item Id :515, Strength of the preference : 4.475041
Recommened Item Id :310, Strength of the preference : 4.461214
Recommened Item Id :500, Strength of the preference : 4.4532356
Recommened Item Id :663, Strength of the preference : 4.434343
----------------------------------------------------
User Id:606
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :292, Strength of the preference : 5.0
Recommened Item Id :1022, Strength of the preference : 5.0
Recommened Item Id :329, Strength of the preference : 4.974749
----------------------------------------------------
User Id:607
Recommened Item Id :1062, Strength of the preference : 4.937393
Recommened Item Id :297, Strength of the preference : 4.718658
Recommened Item Id :902, Strength of the preference : 4.5
Recommened Item Id :884, Strength of the preference : 4.5
Recommened Item Id :901, Strength of the preference : 4.4930153
----------------------------------------------------
User Id:608
Recommened Item Id :877, Strength of the preference : 4.884395
Recommened Item Id :297, Strength of the preference : 4.610217
Recommened Item Id :346, Strength of the preference : 4.4351034
Recommened Item Id :343, Strength of the preference : 4.4292974
Recommened Item Id :347, Strength of the preference : 4.2934074
----------------------------------------------------
User Id:609
Recommened Item Id :684, Strength of the preference : 5.0
Recommened Item Id :209, Strength of the preference : 5.0
Recommened Item Id :216, Strength of the preference : 4.9874196
Recommened Item Id :218, Strength of the preference : 4.9716024
Recommened Item Id :479, Strength of the preference : 4.965577
----------------------------------------------------
User Id:610
Recommened Item Id :242, Strength of the preference : 5.0
Recommened Item Id :990, Strength of the preference : 5.0
Recommened Item Id :881, Strength of the preference : 5.0
Recommened Item Id :330, Strength of the preference : 4.951835
Recommened Item Id :262, Strength of the preference : 4.9517765
----------------------------------------------------
User Id:611
Recommened Item Id :515, Strength of the preference : 5.0
Recommened Item Id :179, Strength of the preference : 5.0
Recommened Item Id :258, Strength of the preference : 5.0
Recommened Item Id :173, Strength of the preference : 5.0
Recommened Item Id :169, Strength of the preference : 5.0
----------------------------------------------------
User Id:612
Recommened Item Id :50, Strength of the preference : 5.0
Recommened Item Id :97, Strength of the preference : 4.9643717
Recommened Item Id :201, Strength of the preference : 4.962654
Recommened Item Id :229, Strength of the preference : 4.893365
Recommened Item Id :285, Strength of the preference : 4.748196
----------------------------------------------------
User Id:613
Recommened Item Id :298, Strength of the preference : 4.954402
Recommened Item Id :1062, Strength of the preference : 4.937393
Recommened Item Id :285, Strength of the preference : 4.6987357
Recommened Item Id :348, Strength of the preference : 4.634527
Recommened Item Id :307, Strength of the preference : 4.553402
----------------------------------------------------
User Id:614
Recommened Item Id :524, Strength of the preference : 5.0
Recommened Item Id :901, Strength of the preference : 4.7653193
Recommened Item Id :172, Strength of the preference : 4.6666665
Recommened Item Id :183, Strength of the preference : 4.6632733
Recommened Item Id :201, Strength of the preference : 4.642402
----------------------------------------------------
User Id:615
Recommened Item Id :253, Strength of the preference : 5.0
Recommened Item Id :12, Strength of the preference : 4.9777684
Recommened Item Id :350, Strength of the preference : 4.8725233
Recommened Item Id :340, Strength of the preference : 4.63619
Recommened Item Id :252, Strength of the preference : 4.6127462
----------------------------------------------------
User Id:616
Recommened Item Id :357, Strength of the preference : 5.0
Recommened Item Id :265, Strength of the preference : 5.0
Recommened Item Id :709, Strength of the preference : 5.0
Recommened Item Id :423, Strength of the preference : 4.992231
Recommened Item Id :96, Strength of the preference : 4.989723
----------------------------------------------------
User Id:617
Recommened Item Id :405, Strength of the preference : 4.980139
Recommened Item Id :303, Strength of the preference : 4.973732
Recommened Item Id :299, Strength of the preference : 4.924423
Recommened Item Id :500, Strength of the preference : 4.9193277
Recommened Item Id :127, Strength of the preference : 4.7367883
----------------------------------------------------
User Id:618
Recommened Item Id :316, Strength of the preference : 5.0
Recommened Item Id :248, Strength of the preference : 4.9649553
Recommened Item Id :878, Strength of the preference : 4.5002227
Recommened Item Id :271, Strength of the preference : 4.5000186
Recommened Item Id :887, Strength of the preference : 4.4997964
----------------------------------------------------
User Id:619
Recommened Item Id :382, Strength of the preference : 5.0
Recommened Item Id :170, Strength of the preference : 5.0
Recommened Item Id :582, Strength of the preference : 5.0
Recommened Item Id :512, Strength of the preference : 4.9533405
Recommened Item Id :654, Strength of the preference : 4.943301
----------------------------------------------------
User Id:620
Recommened Item Id :483, Strength of the preference : 4.963132
Recommened Item Id :285, Strength of the preference : 4.5826106
Recommened Item Id :311, Strength of the preference : 4.4778166
Recommened Item Id :262, Strength of the preference : 4.472617
Recommened Item Id :305, Strength of the preference : 4.471359
----------------------------------------------------
User Id:621
Recommened Item Id :297, Strength of the preference : 4.693091
Recommened Item Id :900, Strength of the preference : 4.6200376
Recommened Item Id :344, Strength of the preference : 4.512796
Recommened Item Id :307, Strength of the preference : 4.4942346
Recommened Item Id :752, Strength of the preference : 4.4885335
----------------------------------------------------
User Id:622
Recommened Item Id :898, Strength of the preference : 5.0
Recommened Item Id :906, Strength of the preference : 4.8219986
Recommened Item Id :297, Strength of the preference : 4.718658
Recommened Item Id :242, Strength of the preference : 4.5
Recommened Item Id :272, Strength of the preference : 4.4020867
----------------------------------------------------
User Id:623
Recommened Item Id :901, Strength of the preference : 4.7653193
Recommened Item Id :898, Strength of the preference : 4.6666713
Recommened Item Id :316, Strength of the preference : 4.6666684
Recommened Item Id :313, Strength of the preference : 4.645744
Recommened Item Id :297, Strength of the preference : 4.635874
----------------------------------------------------
User Id:624
Recommened Item Id :215, Strength of the preference : 5.0
Recommened Item Id :1203, Strength of the preference : 5.0
Recommened Item Id :474, Strength of the preference : 5.0
Recommened Item Id :606, Strength of the preference : 5.0
Recommened Item Id :202, Strength of the preference : 4.9851856
----------------------------------------------------
User Id:625
Recommened Item Id :7, Strength of the preference : 4.9701877
Recommened Item Id :297, Strength of the preference : 4.746141
Recommened Item Id :316, Strength of the preference : 4.681895
Recommened Item Id :12, Strength of the preference : 4.643589
Recommened Item Id :895, Strength of the preference : 4.4825845
----------------------------------------------------
User Id:626
Recommened Item Id :137, Strength of the preference : 5.0
Recommened Item Id :22, Strength of the preference : 5.0
Recommened Item Id :707, Strength of the preference : 5.0
Recommened Item Id :661, Strength of the preference : 5.0
Recommened Item Id :670, Strength of the preference : 5.0
----------------------------------------------------
User Id:627
Recommened Item Id :292, Strength of the preference : 5.0
Recommened Item Id :316, Strength of the preference : 4.482107
Recommened Item Id :1024, Strength of the preference : 4.470046
Recommened Item Id :329, Strength of the preference : 4.4616437
Recommened Item Id :988, Strength of the preference : 4.403614
----------------------------------------------------
User Id:628
Recommened Item Id :272, Strength of the preference : 5.0
Recommened Item Id :226, Strength of the preference : 5.0
Recommened Item Id :230, Strength of the preference : 4.9886026
Recommened Item Id :89, Strength of the preference : 4.979482
Recommened Item Id :182, Strength of the preference : 4.973919
----------------------------------------------------
User Id:629
Recommened Item Id :257, Strength of the preference : 4.98645
Recommened Item Id :166, Strength of the preference : 4.970055
Recommened Item Id :476, Strength of the preference : 4.938259
Recommened Item Id :901, Strength of the preference : 4.7653193
Recommened Item Id :297, Strength of the preference : 4.617744
----------------------------------------------------
User Id:630
Recommened Item Id :462, Strength of the preference : 4.945115
Recommened Item Id :313, Strength of the preference : 4.4993024
Recommened Item Id :306, Strength of the preference : 4.407587
Recommened Item Id :360, Strength of the preference : 4.3769426
Recommened Item Id :901, Strength of the preference : 4.316137
----------------------------------------------------
User Id:631
Recommened Item Id :153, Strength of the preference : 5.0
Recommened Item Id :95, Strength of the preference : 4.993847
Recommened Item Id :184, Strength of the preference : 4.9870014
Recommened Item Id :174, Strength of the preference : 4.816943
Recommened Item Id :559, Strength of the preference : 4.785268
----------------------------------------------------
User Id:632
Recommened Item Id :339, Strength of the preference : 5.0
Recommened Item Id :248, Strength of the preference : 4.9649553
Recommened Item Id :348, Strength of the preference : 4.9464345
Recommened Item Id :313, Strength of the preference : 4.741282
Recommened Item Id :329, Strength of the preference : 4.616672
----------------------------------------------------
User Id:633
Recommened Item Id :896, Strength of the preference : 5.0
Recommened Item Id :285, Strength of the preference : 4.7461877
Recommened Item Id :297, Strength of the preference : 4.717758
Recommened Item Id :329, Strength of the preference : 4.6327596
Recommened Item Id :298, Strength of the preference : 4.632093
----------------------------------------------------
User Id:634
Recommened Item Id :659, Strength of the preference : 5.0
Recommened Item Id :517, Strength of the preference : 5.0
Recommened Item Id :432, Strength of the preference : 5.0
Recommened Item Id :178, Strength of the preference : 5.0
Recommened Item Id :481, Strength of the preference : 5.0
----------------------------------------------------
User Id:635
Recommened Item Id :680, Strength of the preference : 4.973188
Recommened Item Id :175, Strength of the preference : 4.749999
Recommened Item Id :211, Strength of the preference : 4.723467
Recommened Item Id :367, Strength of the preference : 4.719189
Recommened Item Id :22, Strength of the preference : 4.6666665
----------------------------------------------------
User Id:636
Recommened Item Id :185, Strength of the preference : 5.0
Recommened Item Id :234, Strength of the preference : 4.9902067
Recommened Item Id :204, Strength of the preference : 4.9856687
Recommened Item Id :550, Strength of the preference : 4.9666357
Recommened Item Id :201, Strength of the preference : 4.949655
----------------------------------------------------
User Id:637
Recommened Item Id :748, Strength of the preference : 5.0
Recommened Item Id :480, Strength of the preference : 5.0
Recommened Item Id :448, Strength of the preference : 5.0
Recommened Item Id :234, Strength of the preference : 4.990125
Recommened Item Id :550, Strength of the preference : 4.97045
----------------------------------------------------
User Id:638
Recommened Item Id :340, Strength of the preference : 5.0
Recommened Item Id :668, Strength of the preference : 4.7541285
Recommened Item Id :313, Strength of the preference : 4.6550426
Recommened Item Id :9, Strength of the preference : 4.6501694
Recommened Item Id :262, Strength of the preference : 4.6368146
